ticker,SPY US 01/15/27 P500 Equity,SPY US 01/16/26 C620 Equity,SPY US 01/16/26 C660 Equity,SPY US 01/16/26 P500 Equity,SPY US 01/16/26 P505 Equity,SPY US 01/16/26 P550 Equity,SPY US 01/16/26 P600 Equity,SPY US 01/16/26 P620 Equity,SPY US 01/16/26 P630 Equity,SPY US 01/16/26 P645 Equity,SPY US 01/16/26 P650 Equity,SPY US 02/20/26 P540 Equity,SPY US 02/20/26 P600 Equity,SPY US 02/27/26 P595 Equity,SPY US 03/20/26 P550 Equity,SPY US 03/20/26 P560 Equity,SPY US 03/20/26 P585 Equity,SPY US 06/18/26 P500 Equity,SPY US 06/18/26 P505 Equity,SPY US 06/18/26 P515 Equity,SPY US 06/18/26 P550 Equity,SPY US 06/18/26 P560 Equity,SPY US 06/18/26 P585 Equity,SPY US 06/18/26 P625 Equity,SPY US 06/18/26 P640 Equity,SPY US 06/18/26 P645 Equity,SPY US 06/30/26 P615 Equity,SPY US 09/09/25 C648 Equity,SPY US 09/09/25 C649 Equity,SPY US 09/09/25 C650 Equity,SPY US 09/09/25 P625 Equity,SPY US 09/09/25 P641 Equity,SPY US 09/09/25 P646 Equity,SPY US 09/09/25 P647 Equity,SPY US 09/09/25 P649 Equity,SPY US 09/10/25 C635 Equity,SPY US 09/10/25 C650 Equity,SPY US 09/10/25 C651 Equity,SPY US 09/10/25 C652 Equity,SPY US 09/10/25 C653 Equity,SPY US 09/10/25 C654 Equity,SPY US 09/10/25 C655 Equity,SPY US 09/10/25 P630 Equity,SPY US 09/10/25 P643 Equity,SPY US 09/10/25 P647 Equity,SPY US 09/10/25 P650 Equity,SPY US 09/10/25 P651 Equity,SPY US 09/10/25 P652 Equity,SPY US 09/10/25 P653 Equity,SPY US 09/11/25 C654 Equity,SPY US 09/11/25 C658 Equity,SPY US 09/11/25 C666 Equity,SPY US 09/11/25 P643 Equity,SPY US 09/11/25 P647 Equity,SPY US 09/11/25 P650 Equity,SPY US 09/12/25 C643 Equity,SPY US 09/12/25 C647 Equity,SPY US 09/12/25 C648 Equity,SPY US 09/12/25 C650 Equity,SPY US 09/12/25 C652 Equity,SPY US 09/12/25 C654 Equity,SPY US 09/12/25 C655 Equity,SPY US 09/12/25 C656 Equity,SPY US 09/12/25 P618 Equity,SPY US 09/12/25 P630 Equity,SPY US 09/12/25 P633 Equity,SPY US 09/12/25 P634 Equity,SPY US 09/12/25 P635 Equity,SPY US 09/12/25 P636 Equity,SPY US 09/12/25 P639 Equity,SPY US 09/12/25 P640 Equity,SPY US 09/12/25 P645 Equity,SPY US 09/12/25 P646 Equity,SPY US 09/12/25 P648 Equity,SPY US 09/12/25 P649 Equity,SPY US 09/12/25 P650 Equity,SPY US 09/12/25 P652 Equity,SPY US 09/15/25 P638 Equity,SPY US 09/15/25 P648 Equity,SPY US 09/17/25 P647 Equity,SPY US 09/18/25 C710 Equity,SPY US 09/18/25 P600 Equity,SPY US 09/18/25 P645 Equity,SPY US 09/18/26 C710 Equity,SPY US 09/18/26 P595 Equity,SPY US 09/18/26 P600 Equity,SPY US 09/19/25 C600 Equity,SPY US 09/19/25 C620 Equity,SPY US 09/19/25 C625 Equity,SPY US 09/19/25 C635 Equity,SPY US 09/19/25 C645 Equity,SPY US 09/19/25 C650 Equity,SPY US 09/19/25 C655 Equity,SPY US 09/19/25 C657 Equity,SPY US 09/19/25 C660 Equity,SPY US 09/19/25 C670 Equity,SPY US 09/19/25 P450 Equity,SPY US 09/19/25 P520 Equity,SPY US 09/19/25 P530 Equity,SPY US 09/19/25 P560 Equity,SPY US 09/19/25 P565 Equity,SPY US 09/19/25 P570 Equity,SPY US 09/19/25 P575 Equity,SPY US 09/19/25 P580 Equity,SPY US 09/19/25 P590 Equity,SPY US 09/19/25 P600 Equity,SPY US 09/19/25 P605 Equity,SPY US 09/19/25 P610 Equity,SPY US 09/19/25 P615 Equity,SPY US 09/19/25 P616 Equity,SPY US 09/19/25 P619 Equity,SPY US 09/19/25 P620 Equity,SPY US 09/19/25 P625 Equity,SPY US 09/19/25 P630 Equity,SPY US 09/19/25 P632 Equity,SPY US 09/19/25 P634 Equity,SPY US 09/19/25 P635 Equity,SPY US 09/19/25 P638 Equity,SPY US 09/19/25 P640 Equity,SPY US 09/19/25 P642 Equity,SPY US 09/19/25 P645 Equity,SPY US 09/19/25 P646 Equity,SPY US 09/19/25 P648 Equity,SPY US 09/26/25 C657 Equity,SPY US 09/26/25 P639 Equity,SPY US 09/26/25 P648 Equity,SPY US 09/30/25 C635 Equity,SPY US 09/30/25 C640 Equity,SPY US 09/30/25 C644 Equity,SPY US 09/30/25 C660 Equity,SPY US 09/30/25 C670 Equity,SPY US 09/30/25 P574 Equity,SPY US 09/30/25 P575 Equity,SPY US 09/30/25 P580 Equity,SPY US 09/30/25 P600 Equity,SPY US 09/30/25 P610 Equity,SPY US 09/30/25 P615 Equity,SPY US 09/30/25 P620 Equity,SPY US 09/30/25 P625 Equity,SPY US 09/30/25 P630 Equity,SPY US 09/30/25 P635 Equity,SPY US 09/30/25 P637 Equity,SPY US 09/30/25 P640 Equity,SPY US 09/30/25 P644 Equity,SPY US 09/30/25 P645 Equity,SPY US 09/30/25 P648 Equity,SPY US 09/30/25 P650 Equity,SPY US 10/03/25 C657 Equity,SPY US 10/03/25 P620 Equity,SPY US 10/10/25 C658 Equity,SPY US 10/17/25 C645 Equity,SPY US 10/17/25 C650 Equity,SPY US 10/17/25 C670 Equity,SPY US 10/17/25 P550 Equity,SPY US 10/17/25 P570 Equity,SPY US 10/17/25 P575 Equity,SPY US 10/17/25 P580 Equity,SPY US 10/17/25 P585 Equity,SPY US 10/17/25 P590 Equity,SPY US 10/17/25 P600 Equity,SPY US 10/17/25 P605 Equity,SPY US 10/17/25 P610 Equity,SPY US 10/17/25 P615 Equity,SPY US 10/17/25 P617 Equity,SPY US 10/17/25 P620 Equity,SPY US 10/17/25 P625 Equity,SPY US 10/17/25 P630 Equity,SPY US 10/17/25 P635 Equity,SPY US 10/17/25 P640 Equity,SPY US 10/17/25 P645 Equity,SPY US 10/17/25 P650 Equity,SPY US 10/24/25 P630 Equity,SPY US 10/31/25 C675 Equity,SPY US 10/31/25 P580 Equity,SPY US 10/31/25 P625 Equity,SPY US 10/31/25 P640 Equity,SPY US 11/21/25 C660 Equity,SPY US 11/21/25 P565 Equity,SPY US 11/21/25 P595 Equity,SPY US 11/21/25 P600 Equity,SPY US 11/21/25 P610 Equity,SPY US 11/21/25 P615 Equity,SPY US 11/21/25 P620 Equity,SPY US 11/21/25 P625 Equity,SPY US 11/21/25 P630 Equity,SPY US 11/21/25 P650 Equity,SPY US 11/21/25 P660 Equity,SPY US 12/18/26 C725 Equity,SPY US 12/18/26 C750 Equity,SPY US 12/18/26 C800 Equity,SPY US 12/18/26 P500 Equity,SPY US 12/19/25 C635 Equity,SPY US 12/19/25 C640 Equity,SPY US 12/19/25 C645 Equity,SPY US 12/19/25 C650 Equity,SPY US 12/19/25 C660 Equity,SPY US 12/19/25 C690 Equity,SPY US 12/19/25 C700 Equity,SPY US 12/19/25 P505 Equity,SPY US 12/19/25 P550 Equity,SPY US 12/19/25 P575 Equity,SPY US 12/19/25 P580 Equity,SPY US 12/19/25 P585 Equity,SPY US 12/19/25 P590 Equity,SPY US 12/19/25 P595 Equity,SPY US 12/19/25 P600 Equity,SPY US 12/19/25 P610 Equity,SPY US 12/19/25 P620 Equity,SPY US 12/19/25 P625 Equity,SPY US 12/19/25 P630 Equity,SPY US 12/19/25 P635 Equity,SPY US 12/19/25 P640 Equity,SPY US 12/19/25 P645 Equity,SPY US 12/19/25 P650 Equity,SPY US 12/31/25 C660 Equity,SPY US 12/31/25 P540 Equity,SPY US 12/31/25 P550 Equity,SPY US 12/31/25 P555 Equity,SPY US 12/31/25 P645 Equity
2025-07-22,23.509,16.55,13.464,27.016,26.578,22.814,18.547,16.728,15.841,14.606,14.224,,,,22.145,21.433,19.604,24.806,24.492,23.866,21.753,21.156,19.606,17.017,16.062,15.753,17.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.128,19.034,18.753,17.559,14.934,14.289,13.119,12.135,11.77,11.489,,11.275,10.956,38.832,28.029,26.637,22.822,22.2,21.595,20.983,20.352,19.085,17.773,17.109,16.444,15.776,15.642,15.253,15.119,14.482,13.86,,,13.287,,12.761,,12.262,,,,,,13.101,12.59,12.237,11.294,10.993,21.107,20.994,20.397,17.913,16.627,15.98,15.34,14.714,14.115,13.54,13.331,13.022,12.626,12.551,12.304,12.16,,,,12.796,12.429,11.492,23.721,21.541,20.991,20.431,19.861,19.295,18.123,17.529,16.927,16.322,,15.728,15.136,14.566,14.043,13.547,13.119,12.728,,11.631,20.439,15.433,13.898,12.601,21.848,18.884,18.365,17.31,16.8,16.254,15.74,15.238,13.467,12.786,13.185,12.572,11.865,23.604,14.864,14.442,14.046,13.684,13.05,11.871,11.642,27.011,23.006,20.801,20.35,19.884,19.418,18.945,18.466,17.484,16.508,16.033,15.57,15.118,14.697,14.289,13.918,13.116,23.825,22.982,22.556,14.461
2025-07-23,23.442,16.541,13.441,26.832,26.42,22.658,18.475,16.692,15.822,14.594,14.23,,,,21.999,21.295,19.499,24.681,24.356,23.75,21.66,21.063,19.542,17.0,16.049,15.726,17.654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.115,18.975,18.708,17.077,14.631,14.038,12.863,11.904,11.519,11.201,,10.983,10.678,38.935,27.952,26.614,22.671,22.011,21.395,20.769,20.173,18.923,17.677,17.031,16.388,15.748,15.626,15.24,15.101,14.482,13.874,,,13.328,,12.791,,12.326,,,,,,12.873,12.379,12.018,11.067,10.742,20.94,20.804,20.229,17.831,16.585,15.96,15.337,14.717,14.135,13.58,13.37,13.065,12.703,12.618,12.42,12.265,,,,12.621,12.26,11.286,23.473,21.326,20.787,20.26,19.683,19.142,18.005,17.425,16.859,16.269,,15.682,15.104,14.547,14.019,13.523,13.09,12.69,,11.423,20.282,15.411,13.874,12.45,21.682,18.779,18.291,17.279,16.76,16.235,15.739,15.24,13.469,12.818,13.196,12.566,11.826,23.523,14.746,14.315,13.918,13.567,12.93,11.728,11.489,26.823,22.828,20.661,20.218,19.766,19.308,18.849,18.379,17.446,16.489,16.019,15.541,15.102,14.691,14.292,13.92,13.012,23.661,22.815,22.389,14.492
2025-07-24,23.49,16.311,13.265,26.984,26.535,22.745,18.523,16.695,15.805,14.573,14.194,,,,22.069,21.355,19.527,24.75,24.44,23.824,21.704,21.11,19.573,17.014,16.059,15.752,17.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.026,19.019,18.741,17.347,14.734,14.084,12.872,11.89,11.514,11.212,,10.999,10.702,39.641,28.556,27.061,22.981,22.347,21.717,21.077,20.451,19.17,17.864,17.198,16.526,15.849,15.723,15.311,15.174,14.509,13.872,,,13.277,,12.745,,12.281,,,,,,12.836,12.332,11.975,11.018,10.737,21.139,21.022,20.426,17.956,16.66,16.02,15.368,14.717,14.105,13.524,13.308,13.002,12.621,12.563,12.322,12.158,,,,12.498,12.159,11.236,23.722,21.51,20.959,20.395,19.831,19.259,18.098,17.501,16.905,16.307,,15.699,15.11,14.535,13.996,13.5,13.047,12.659,,11.408,20.381,15.396,13.844,12.421,21.771,18.811,18.301,17.263,16.731,16.203,15.683,15.18,13.398,12.726,13.104,12.495,11.786,23.585,14.629,14.212,13.818,13.457,12.835,11.68,11.464,26.994,22.95,20.737,20.283,19.821,19.362,18.89,18.416,17.448,16.471,15.993,15.526,15.076,14.649,14.246,13.883,12.909,23.769,22.922,22.489,14.442
2025-07-25,23.491,16.365,13.231,27.014,26.583,22.723,18.468,16.645,15.741,14.467,14.08,,,,22.04,21.305,19.492,24.755,24.426,23.809,21.699,21.085,19.553,16.98,16.014,15.699,17.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.004,18.989,18.714,17.22,14.683,14.015,12.776,11.754,11.362,11.045,,10.811,10.506,39.722,28.757,27.278,23.105,22.457,21.806,21.158,20.52,19.223,17.891,17.222,16.543,15.847,15.724,15.296,15.164,14.483,13.818,,,13.198,,12.65,,12.166,,,,,,12.832,12.291,11.915,10.9,10.606,21.213,21.097,20.482,17.961,16.656,15.994,15.333,14.669,14.024,13.439,13.221,12.899,12.501,12.412,12.187,12.024,,,,12.492,12.11,11.115,23.815,21.568,20.999,20.444,19.851,19.277,18.092,17.492,16.889,16.276,,15.67,15.059,14.463,13.9,13.377,12.908,12.499,,11.29,20.383,15.347,13.745,12.364,21.771,18.799,18.28,17.237,16.698,16.168,15.631,15.113,13.261,12.594,13.097,12.47,11.742,23.57,14.645,14.195,13.829,13.447,12.799,11.581,11.357,27.048,22.95,20.72,20.268,19.812,19.346,18.881,18.404,17.419,16.437,15.95,15.468,14.999,14.553,14.133,13.747,12.869,23.767,22.916,22.475,14.333
2025-07-28,23.39,16.372,13.15,26.75,26.31,22.476,18.23,16.407,15.501,14.21,13.819,,,,21.857,21.139,19.314,24.601,24.291,23.673,21.546,20.944,19.404,16.815,15.839,15.517,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.962,18.868,18.59,17.485,14.656,13.962,12.616,11.527,11.105,10.774,,10.537,10.221,39.617,28.636,27.153,22.881,22.223,21.567,20.915,20.278,18.967,17.636,16.957,16.261,15.562,15.425,14.997,14.856,14.152,13.464,,,12.809,,12.209,,11.679,,,,,,12.642,12.075,11.675,10.615,10.324,20.972,20.852,20.238,17.709,16.383,15.706,15.034,14.358,13.692,13.066,12.828,12.491,12.068,11.968,11.744,11.585,,,,12.358,11.945,10.912,23.583,21.344,20.772,20.201,19.621,19.027,17.844,17.239,16.626,16.008,,15.387,14.768,14.158,13.577,13.039,12.545,12.141,,11.058,20.168,15.067,13.427,12.16,21.559,18.565,18.044,16.99,16.454,15.917,15.372,14.845,12.943,12.236,13.009,12.385,11.656,23.477,14.558,14.123,13.693,13.302,12.633,11.404,11.17,26.806,22.692,20.456,20.002,19.544,19.08,18.609,18.127,17.15,16.159,15.666,15.176,14.709,14.257,13.831,13.454,12.767,23.5,22.633,22.211,14.036
2025-07-29,23.582,16.217,13.082,27.225,26.781,22.893,18.573,16.713,15.787,14.495,14.1,,,,22.182,21.455,19.608,24.897,24.575,23.945,21.801,21.199,19.632,17.011,16.03,15.707,17.688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.955,19.043,18.76,17.931,15.057,14.318,12.9,11.71,11.243,10.882,,10.616,10.244,40.867,29.554,28.033,23.712,23.038,22.373,21.703,21.04,19.698,18.33,17.624,16.903,16.17,16.03,15.586,15.429,14.682,13.951,,,13.249,,12.61,,12.037,,,,,,12.777,12.189,11.768,10.634,10.295,21.674,21.549,20.921,18.319,16.957,16.256,15.545,14.84,14.143,13.492,13.241,12.875,12.428,12.325,11.959,11.84,,,,12.439,12.002,10.903,24.188,21.89,21.308,20.723,20.128,19.547,18.325,17.701,17.072,16.434,,15.79,15.158,14.53,13.939,13.375,12.862,12.391,,11.048,20.617,15.417,13.732,12.184,21.955,18.918,18.392,17.31,16.763,16.206,15.662,15.125,13.202,12.439,13.021,12.394,11.671,23.667,14.556,14.149,13.71,13.323,12.648,11.39,11.16,27.287,23.097,20.83,20.368,19.901,19.435,18.952,18.465,17.466,16.451,15.955,15.464,14.989,14.536,14.108,13.676,12.741,23.915,23.05,22.604,14.319
2025-07-30,22.707,16.93,13.591,26.777,27.595,22.197,18.148,16.219,15.237,13.789,13.324,,,,21.575,21.121,19.261,24.604,23.962,23.668,21.541,20.928,19.156,16.176,15.624,15.276,17.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.708,18.221,18.031,20.913,16.511,15.764,14.013,12.509,11.912,10.734,,10.425,10.233,40.347,27.8,27.147,22.815,22.455,21.772,20.924,20.461,19.577,17.622,16.893,16.003,15.381,15.23,14.758,14.3,13.791,12.796,,,12.163,,11.364,,10.544,,,,,,13.916,13.178,12.642,10.707,10.678,19.573,19.562,20.313,17.672,16.251,15.514,14.769,14.008,13.241,12.48,11.542,11.732,11.14,11.604,10.536,10.894,,,,13.188,12.659,11.255,23.74,21.394,20.798,20.207,19.598,18.984,17.735,16.612,16.429,15.761,,15.084,14.396,13.705,12.837,12.361,11.755,11.055,,10.641,19.94,14.529,12.418,12.709,21.546,17.866,17.905,16.435,16.214,15.52,15.045,14.459,12.195,11.056,12.811,12.335,11.229,22.632,15.338,14.785,14.379,13.957,13.164,11.371,10.439,25.347,22.707,20.418,19.953,19.478,19.003,18.515,18.01,16.983,15.92,15.387,14.86,14.87,13.817,13.311,12.75,13.249,23.168,22.59,22.207,13.558
2025-07-31,23.541,16.25,13.059,27.222,26.768,22.908,18.588,16.698,15.775,14.479,14.081,,,,22.115,21.394,19.546,24.745,24.433,23.823,21.718,21.101,19.547,16.928,15.953,15.624,17.604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.106,11.632,11.558,11.359,,,,,,13.793,13.352,13.159,13.041,12.899,12.481,12.3,11.582,11.787,10.838,11.8,10.791,,,,,,,,12.892,18.976,18.698,18.06,15.244,14.483,13.031,11.809,11.331,10.979,,10.705,10.307,41.531,29.849,28.273,23.893,23.199,22.519,21.849,21.174,19.821,18.411,17.713,16.998,16.257,16.086,15.619,15.471,14.713,13.979,,,13.268,,12.629,,12.028,,,,,,12.93,12.304,11.868,10.735,10.367,21.808,21.678,21.033,18.392,16.997,16.277,15.551,14.821,14.132,13.468,13.222,12.861,12.721,12.621,12.164,11.488,,,,12.442,12.006,10.895,24.296,21.993,21.399,20.811,20.204,19.605,18.367,17.757,17.098,16.445,,15.788,15.133,14.507,13.915,13.339,12.81,11.967,,11.05,20.702,15.394,13.693,12.184,22.015,18.956,18.413,17.317,16.751,16.2,15.644,15.11,13.162,12.809,12.96,12.342,11.616,23.613,14.675,14.562,13.758,13.35,12.639,11.382,11.135,27.301,23.132,20.875,20.4,19.94,19.464,18.981,18.485,17.463,16.438,15.939,15.446,14.978,14.512,14.077,13.609,12.731,23.933,23.059,22.622,14.275
2025-08-01,23.589,16.724,13.474,27.645,27.195,23.293,18.798,16.884,15.973,14.643,14.222,,,,22.308,21.574,19.666,24.881,24.572,23.947,21.803,21.179,19.584,16.939,15.967,15.651,17.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.034,12.625,12.553,12.369,,,12.035,,16.637,14.688,14.095,13.958,13.8,13.66,13.158,13.12,12.416,12.4,12.152,12.142,11.946,,,,,,,,13.027,18.955,18.67,19.362,16.064,15.283,13.827,12.718,12.312,11.999,,11.748,11.45,43.419,31.055,29.492,25.057,24.358,23.644,22.928,22.166,20.766,19.236,18.47,17.669,16.864,16.691,16.218,16.071,15.28,14.536,,,13.874,,13.132,,12.592,,,,,,13.827,13.243,12.833,11.773,11.441,22.751,22.62,21.952,19.104,17.614,16.848,16.094,15.354,14.658,13.902,13.674,13.318,12.895,12.819,12.542,12.325,,,,13.255,12.837,11.802,25.189,22.788,22.171,21.55,20.916,20.276,18.953,18.258,17.58,16.876,,16.223,15.55,14.933,14.335,13.685,13.172,12.718,,11.871,21.346,15.783,14.007,12.845,22.625,19.416,18.835,17.733,17.106,16.549,15.994,15.448,13.471,12.822,13.066,12.475,11.793,23.651,15.066,14.618,14.207,13.814,13.148,11.973,11.761,27.82,23.609,21.273,20.787,20.293,19.793,19.283,18.758,17.715,16.681,16.185,15.702,15.231,14.725,14.269,13.883,13.21,24.375,23.481,23.038,14.514
2025-08-04,23.508,16.31,13.037,27.417,26.955,23.012,18.613,16.713,15.776,14.604,14.206,,,,22.211,21.478,19.596,24.835,24.519,23.893,21.746,21.131,19.561,16.911,15.92,15.598,17.596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.133,11.684,11.579,11.403,,,11.022,,15.835,13.816,13.328,13.18,13.018,12.854,12.405,12.508,11.978,11.888,11.615,11.804,11.707,,,,,,,,12.844,18.967,18.683,18.529,15.455,14.624,13.067,11.831,11.376,11.037,,10.779,10.457,42.605,30.518,28.852,24.26,23.537,22.841,22.128,21.432,20.027,18.605,17.863,17.114,16.337,16.171,15.694,15.531,14.735,13.95,,,13.217,,12.569,,12.016,,,,,,13.128,12.497,12.049,10.891,10.539,22.047,21.911,21.264,18.568,17.131,16.384,15.623,14.872,14.127,13.441,13.183,12.751,12.558,12.563,12.236,11.842,,,,12.515,12.066,10.981,24.611,22.219,21.62,21.017,20.399,19.787,18.512,17.858,17.184,16.516,,15.835,15.159,14.502,13.881,13.324,12.934,12.463,,11.083,20.873,15.417,13.674,12.199,22.2,19.072,18.519,17.397,16.819,16.244,15.674,15.116,13.312,12.423,12.882,12.253,11.543,23.595,14.624,14.166,13.738,13.334,12.628,11.375,11.151,27.515,23.264,20.951,20.484,20.004,19.515,19.018,18.516,17.493,16.452,15.936,15.435,14.95,14.483,14.164,13.439,12.671,24.075,23.117,22.729,14.486
2025-08-05,23.436,16.563,13.259,27.333,26.876,22.932,18.493,16.576,15.642,14.329,13.887,,,,22.093,21.355,19.472,24.745,24.421,23.797,21.645,21.026,19.46,16.795,15.803,15.464,17.479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.489,12.037,11.966,11.776,,,11.395,,15.758,13.714,13.214,13.046,12.9,12.725,12.286,12.118,11.38,11.262,10.961,10.815,10.625,,,,,,,,12.891,18.835,18.554,18.962,15.779,14.91,13.378,12.157,11.727,11.382,,11.116,10.775,42.522,30.242,28.588,24.057,23.364,22.67,21.959,21.284,19.889,18.46,17.731,16.966,16.198,16.031,15.551,15.387,14.584,13.793,,,13.052,,12.385,,11.733,,,,,,13.464,12.836,12.395,11.24,10.888,21.994,21.863,21.21,18.487,17.028,16.267,15.5,14.724,13.982,13.262,13.009,12.653,12.161,12.034,11.734,11.531,,,,12.82,12.402,11.299,24.522,22.156,21.551,20.948,20.33,19.708,18.414,17.742,17.07,16.385,,15.702,15.023,14.383,13.731,13.156,12.621,12.133,,11.387,20.786,15.277,13.546,12.45,22.131,18.966,18.412,17.281,16.676,16.127,15.55,14.985,13.003,12.192,12.943,12.344,11.646,23.522,14.84,14.371,13.932,13.531,12.849,11.619,11.384,27.445,23.19,20.863,20.388,19.902,19.399,18.908,18.399,17.366,16.317,15.797,15.301,14.817,14.35,13.909,13.502,12.982,23.966,23.059,22.645,14.101
2025-08-06,23.583,16.453,13.086,27.468,26.994,22.994,18.542,16.644,15.7,14.383,14.011,,,,22.168,21.42,19.508,24.897,24.574,23.939,21.747,21.124,19.533,16.873,15.886,15.562,17.545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.005,11.565,11.471,11.277,,,10.934,,15.929,13.934,13.474,13.331,13.171,13.033,12.616,12.485,11.848,11.739,11.606,11.477,11.427,,,,,,,,12.831,18.931,18.644,18.118,15.145,14.355,12.872,11.689,11.254,10.922,,10.678,10.393,43.179,30.839,29.144,24.343,23.617,22.912,22.17,21.483,20.058,18.638,17.897,17.148,16.38,16.23,15.76,15.594,14.806,14.024,,,13.328,,12.699,,12.149,,,,,,12.985,12.367,11.936,10.806,10.484,22.133,21.998,21.331,18.616,17.174,16.433,15.682,14.923,14.209,13.515,13.283,12.921,12.479,12.399,12.118,11.961,,,,12.442,11.996,10.93,24.665,22.27,21.681,21.066,20.442,19.819,18.545,17.89,17.217,16.548,,15.873,15.199,14.541,13.946,13.378,12.858,12.397,,11.043,20.914,15.443,13.725,12.136,22.27,19.101,18.55,17.41,16.83,16.264,15.689,15.149,13.185,12.454,12.928,12.314,11.608,23.665,14.543,14.089,13.663,13.263,12.56,11.343,11.13,27.597,23.275,20.937,20.459,19.978,19.469,18.982,18.479,17.452,16.409,15.884,15.394,14.908,14.446,14.011,13.593,12.711,24.049,23.142,22.723,14.212
2025-08-07,23.588,16.663,13.282,27.428,26.97,22.948,18.463,16.547,15.6,14.262,13.848,,,,22.106,21.352,19.45,24.883,24.55,23.914,21.71,21.08,19.482,16.81,15.809,15.484,17.508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.366,11.919,11.811,11.629,,,11.251,,15.797,13.768,13.285,13.128,12.959,12.812,12.366,12.146,11.506,11.336,11.101,10.973,10.868,,,,,,,,12.958,18.917,18.625,18.875,15.653,14.807,13.24,12.01,11.559,11.228,,10.966,10.651,43.408,30.858,29.122,24.221,23.478,22.745,22.061,21.346,19.927,18.491,17.753,16.985,16.21,16.057,15.567,15.415,14.603,13.816,,,13.067,,12.401,,11.816,,,,12.676,,13.342,12.701,12.243,11.079,10.744,22.058,21.902,21.259,18.52,17.054,16.302,15.53,14.76,14.017,13.309,13.046,12.665,12.191,12.073,11.804,11.61,,,,12.73,12.281,11.171,24.608,22.2,21.586,20.979,20.352,19.725,18.433,17.763,17.09,16.408,,15.721,15.04,14.378,13.742,13.16,12.615,12.143,,11.271,20.827,15.3,13.524,12.363,22.194,19.006,18.448,17.301,16.719,16.136,15.555,14.994,12.954,12.168,13.07,12.44,11.742,23.667,14.778,14.338,13.901,13.496,12.779,11.509,11.295,27.561,23.221,20.866,20.389,19.901,19.405,18.905,18.392,17.348,16.298,15.785,15.272,14.776,14.308,13.855,13.423,12.915,24.026,23.121,22.661,14.059
2025-08-08,23.615,16.622,13.197,27.571,27.093,23.013,18.552,16.64,15.683,14.304,13.872,,,,22.172,21.424,19.53,24.951,24.62,23.977,21.773,21.146,19.563,16.912,15.906,15.578,17.619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.051,11.537,11.425,11.213,,,10.775,,15.494,13.458,12.947,12.778,12.61,12.449,11.964,11.801,11.044,10.906,10.649,10.518,10.384,,,,,,,,12.959,19.018,18.736,18.881,15.571,14.726,13.065,11.691,11.175,10.792,,10.524,10.149,43.747,31.171,29.32,24.176,23.368,22.608,21.87,21.136,19.673,18.232,17.499,16.743,15.961,15.809,15.327,15.185,14.377,13.578,,,12.795,,12.067,,11.443,,,,12.384,11.242,13.225,12.531,12.023,10.714,10.354,21.866,21.718,21.06,18.295,16.846,16.102,15.341,14.56,13.801,13.07,12.784,12.389,11.871,11.763,11.438,11.24,,,,12.551,12.103,10.873,24.53,22.071,21.448,20.828,20.202,19.575,18.29,17.63,16.965,16.28,,15.605,14.911,14.222,13.576,12.947,12.375,11.852,,11.027,20.75,15.215,13.372,12.273,22.163,18.96,18.41,17.27,16.695,16.109,15.524,14.942,12.816,11.992,13.089,12.44,11.691,23.722,14.787,14.35,13.894,13.459,12.714,11.36,11.135,27.713,23.284,20.922,20.435,19.946,19.46,18.957,18.46,17.427,16.369,15.844,15.321,14.805,14.309,13.844,13.408,12.835,24.108,23.185,22.729,14.065
